Total,cct
-43.0,27DPR1030E
-43.0,12DPR0634M
-43.0,08EPR0204I
-43.0,30DPR1507M
-43.0,18EPR0065E
-43.0,15DPR0318V
-43.0,12DPR5796F
-43.0,11DPR0172V
-43.0,15DPR0281Y
-43.0,28DPR1434W
-43.0,08DPR2620K
-43.0,11DPR0198C
-43.0,31DPR0751Q
-43.0,32DPR1787K
-43.0,11DPR0204X
-43.0,26DPR0737L
-43.0,11PPR1030I
-43.0,30DPR1444R
-43.0,05DPR0309G
-43.0,10DPR0854Z
-43.0,25EPR0397D
-43.0,24DPR0505X
-43.0,12DPR5377V
-43.0,19DPR0778B
-43.0,30DPR1599T
-43.0,28DPR0292H
-43.0,30EPR3496J
-43.0,32DPR0955J
-43.0,20DPR1790T
-43.0,12DPR5452L
-43.0,11DPR0032V
-43.0,15DPR1290M
-43.0,24DPR0495G
-43.0,08EPR0261Z
-43.0,30DPR1001X
-43.0,12DPR5544B
-43.0,15DPR0380Y
-43.0,28DPR1249Z
-43.0,12DPR0360N
-43.0,30DPR1544Q
-43.0,16DPR3243O
-43.0,15DPR0539F
-43.0,15DPR0544R
-43.0,21DPR2976D
-43.0,12DPR1861O
-43.0,22DPR0769H
-43.0,05DPR1712X
-43.0,26DPR0322N
-43.0,12DPR1889U
-43.0,14EPR1245Z
-43.0,19DPR0416S
-43.0,15DPR0963B
-43.0,15PPR3738D
-43.0,30DPR5420I
-43.0,10EPR0157C
-43.0,16PPR0089W
-43.0,14EPR1199E
-43.0,24DPR3325G
-43.0,18DPR0803L
-43.0,22DPR0318E
-43.0,12DPR2050X
-43.0,14EPR1180G
-43.0,16DPR0867Y
-43.0,05DPR1714V
-43.0,11DPR2000Q
-43.0,30EPR0574C
-43.0,24DPR0220S
-43.0,15DPR0889K
-43.0,31DPR1721C
-43.0,21EPR0006C
-43.0,18DPR0157W
-43.0,16DPR0316W
-43.0,12DPR1493K
-43.0,22DPR4524O
-43.0,30DPR2017E
-43.0,16DPR0702P
-43.0,08DPR2465I
-43.0,12DPR1814D
-43.0,02EPR0508H
-43.0,11DPR2015S
-43.0,21DPR3704T
-43.0,16DPR0786N
-43.0,22DPR0767J
-43.0,24DPR0445Z
-43.0,10DPR1572Z
-43.0,16DPR2285G
-43.0,15DPR0627Z
-43.0,12DPR2368T
-43.0,24DPR0206Z
-43.0,31DPR2087Z
-43.0,24DPR1416K
-43.0,24DPR1876V
-43.0,28DPR0854Z
-43.0,16DPR2079Y
-43.0,14EPR1042E
-43.0,22DPR0319D
-43.0,24DPR0261S
-43.0,24DPR1720U
-43.0,05DPR0387K
-43.0,20DPR1250X
-43.0,16DPR2186G
-43.0,31DPR0919F
-43.0,15DPR0551A
-43.0,12DPR2866Q
-43.0,31DPR2073W
-43.0,32DPR1022H
-43.0,10DPR1558F
-43.0,12DPR2302K
-43.0,11DPR0416Z
-43.0,12DPR2141O
-43.0,31DPR2052J
-43.0,10EPR0215C
-43.0,14EPR1522M
-43.0,20DPR2115Z
-43.0,26DPR0331V
-43.0,28DPR0001B
-43.0,17PPR0388T
-43.0,12DPR2181P
-43.0,22DPR0785Z
-43.0,25DPR1357K
-43.0,28DPR0733N
-43.0,19DPR0203Q
-43.0,32DPR0024Z
-43.0,15DPR1072Z
-43.0,26DPR0236R
-43.0,12DPR5885Z
-43.0,30DPR1730L
-43.0,12EPR0135P
-43.0,12DPR5917A
-43.0,21EPR0424O
-43.0,08DPR2646S
-43.0,27DPR0851C
-43.0,12DPR5947V
-43.0,32DPR0812M
-43.0,27DPR0849O
-43.0,02DPR0008N
-43.0,11PPR0709S
-43.0,14EPR0657U
-43.0,16DPR5159D
-43.0,05DPR1041Z
-43.0,16DPR4858R
-43.0,30EPR0183O
-43.0,11DPR0566G
-43.0,31DPR0696N
-43.0,15PPR2807C
-43.0,26DPR0167L
-43.0,32DPR0232F
-43.0,15PPR2586I
-43.0,26DPR0413E
-43.0,24DPR0172Z
-43.0,15DPR0062L
-43.0,21DPR2853U
-43.0,30EPR3926J
-43.0,15DPR0197Z
-43.0,32DPR0650R
-43.0,08DPR2640Y
-43.0,21DPR2818O
-43.0,12DPR5922M
-43.0,25EPR0400A
-43.0,28DPR1569K
-43.0,20DPR0648Y
-44.0,32DPR0294S
-44.0,30DPR1790Z
-44.0,30DPR2841X
-44.0,25EPR0661M
-44.0,27DPR1884A
-44.0,03DPR0129Y
-44.0,14DPR3954P
-44.0,14DPR1423N
-44.0,11EPR0100A
-44.0,12EPR0485U
-44.0,12EPR0484V
-44.0,14EPR1009X
-44.0,11DPR2234E
-44.0,28DPR0335P
-44.0,10DPR0837J
-44.0,18DPR0111A
-44.0,14EPR0673L
-44.0,06DPR0113U
-44.0,11DPR3134M
-44.0,14EPR1476R
-44.0,24DPR0778N
-44.0,31DPR0136D
-44.0,02DPR0044S
-44.0,24DPR1966N
-44.0,28DPR0919S
-44.0,30DPR5508M
-44.0,09PPR1704P
-44.0,13DPR2706B
-44.0,21DPR2149O
-44.0,24DPR1860U
-44.0,30DPR3744B
-44.0,08DPR0956I
-44.0,28DPR1648X
-44.0,25DPR1946Z
-44.0,11DPR1507Y
-44.0,15DPR0453Z
-44.0,14EPR1185B
-44.0,15DPR0566C
-44.0,30DPR3877S
-44.0,02DPR0866W
-44.0,25EPR0469G
-44.0,14PPR0162Q
-44.0,05DPR1767Z
-44.0,30DPR2073X
-44.0,30DPR4520A
-44.0,22DPR0967H
-44.0,14DPR3046P
-44.0,11DPR2098R
-44.0,05DPR0467W
-44.0,15EPR4423F
-44.0,11DPR1516F
-44.0,32DPR0534A
-44.0,30DPR4804G
-44.0,13DPR1533U
-44.0,07EPR0042O
-44.0,14DPR2390T
-44.0,11DPR3511Y
-44.0,30EPR1732I
-44.0,08DPR0278A
-44.0,30EPR1736E
-44.0,30EPR0714M
-44.0,15EPR1782Y
-44.0,30EPR0967P
-44.0,19EPR0136H
-44.0,02EPR0409H
-44.0,32DPR0973Z
-44.0,13DPR0513Z
-44.0,26DPR1500G
-44.0,13DPR1911E
-44.0,02DPR0495V
-44.0,14EPR1217D
-44.0,30EPR3953G
-44.0,02EPR0481R
-44.0,19EPR1173S
-44.0,07EPR0121A
-44.0,30DPR5300W
-44.0,30EPR0719H
-44.0,09DPR2305U
-44.0,15EPR0691Z
-44.0,20DPR0826K
-44.0,12DPR0553B
-44.0,21DPR2015Z
-44.0,22DPR0423P
-44.0,21DPR2751X
-44.0,25EPR0477P
-44.0,05EPR0146L
-44.0,21EPR0191P
-44.0,19EPR1179M
-44.0,30DPR0299P
-44.0,02DPR0682P
-44.0,15EPR1028K
-44.0,15DPR1691H
-44.0,12DPR2026X
-44.0,30EPR2798Y
-44.0,11DPR2443K
-44.0,21DPR2921A
-44.0,22DPR0107A
-44.0,25EPR0667G
-44.0,15DPR2328P
-44.0,21DPR0948U
-44.0,16DPR4757T
-44.0,21DPR0052P
-44.0,14EPR0481W
-44.0,16DPR1010L
-44.0,32DPR0332E
-44.0,09DPR1152Z
-44.0,28DPR0041C
-44.0,19EPR0695S
-44.0,25EPR0266L
-44.0,12DPR4088X
-44.0,12EPR0138M
-44.0,21DPR0493L
-44.0,14EPR0972J
-44.0,16PPR0147W
-44.0,26DPR0585X
-44.0,21EPR0202E
-44.0,15DPR0763D
-44.0,08EPR0086K
-44.0,32DPR1481T
-44.0,21DPR0180K
-44.0,30DPR4122C
-44.0,14DPR1509T
-44.0,07DPR0901G
-44.0,14EPR0629Y
-44.0,15EPR2458H
-44.0,14DPR2802D
-44.0,32DPR2097E
-44.0,05DPR1695X
-44.0,27DPR0298C
-44.0,25DPR0867F
-44.0,21EPR0627J
-44.0,02EPR0452W
-44.0,12DPR0943R
-44.0,24DPR1901D
-44.0,15DPR0667A
-44.0,31PPR0364C
-44.0,13DPR2823R
-44.0,26EPR0170Y
-44.0,22DPR0654G
-44.0,27DPR0340B
-44.0,11DPR1317G
-44.0,10EPR0171W
-44.0,21EPR0123S
-44.0,26DPR0108W
-44.0,12DPR1209Y
-44.0,30EPR3157K
-44.0,32DPR1294Z
-44.0,16DPR1708Q
-44.0,24DPR1696K
-44.0,30EPR0309E
-44.0,17DPR0298W
-44.0,25EPR0173W
-44.0,19DPR1774M
-44.0,14DPR2908X
-44.0,14DPR2823Q
-44.0,10DPR0776M
-44.0,13DPR1135W
-44.0,11DPR0510E
-44.0,16DPR1201B
-44.0,16DPR1105Z
-44.0,16DPR1199D
-44.0,24DPR0251L
-44.0,21DPR0929F
-44.0,14DPR3707G
-44.0,07DPR4265Z
-44.0,05DPR0270L
-44.0,15EPR4085W
-44.0,24DPR0772T
-44.0,30EPR3703A
-44.0,13DPR1195K
-44.0,24DPR0155I
-44.0,13DPR1113K
-44.0,25EPR0001D
-44.0,24DPR1542H
-44.0,18DPR0304P
-44.0,08DPR2370V
-44.0,15EPR2295N
-44.0,17DPR0952U
-44.0,21DPR0938N
-44.0,19DPR1779H
-44.0,12DPR1186D
-44.0,02DPR0216U
-44.0,30DPR0178D
-44.0,26EPR0238O
-44.0,13DPR1258F
-44.0,14DPR1443A
-44.0,12DPR2150W
-44.0,16DPR1261Q
-44.0,19DPR0547K
-44.0,12EPR0405S
-44.0,21EPR1578Y
-44.0,02DPR0419P
-44.0,16DPR1991D
-44.0,30EPR2123N
-44.0,20DPR2002W
-44.0,15EPR2032D
-44.0,14DPR2637V
-44.0,21DPR1748C
-44.0,24DPR0157G
-44.0,21DPR0189B
-44.0,02EPR0281T
-44.0,14EPR1052L
-44.0,30PPR3623V
-44.0,20DPR1200P
-44.0,15EPR4334M
-44.0,30DPR3896G
-44.0,15DPR2528N
-44.0,24DPR3029F
-44.0,30DPR1181Y
-44.0,18DPR0976C
-44.0,25DPR0188Z
-44.0,09PPR1215Z
-44.0,15PPR2596P
-44.0,14DPR3904H
-44.0,12DPR0471S
-44.0,15DPR2450Q
-44.0,12EPR0048U
-44.0,16DPR4842Q
-44.0,15DPR2486E
-44.0,31DPR0950P
-44.0,23DPR0758A
-44.0,20DPR0882C
-44.0,12DPR2381N
-44.0,14EPR1181F
-44.0,14DPR0100Z
-44.0,15EPR4331P
-44.0,12EPR0423H
-44.0,15DPR2532Z
-44.0,30EPR3920P
-44.0,15DPR2560W
-44.0,19DPR1865D
-44.0,30EPR2049W
-44.0,19DPR1766D
-44.0,15EPR2126S
-44.0,32DPR1413W
-44.0,16DPR1797Z
-44.0,06DPR0267X
-44.0,29DPR0104X
-44.0,09DBN0039A
-44.0,30EPR3645A
-44.0,32DPR1420F
-44.0,31DPR0257P
-44.0,23DPR0393K
-44.0,15EPR4299X
-44.0,30DPR5360K
-44.0,13DPR1417D
-44.0,27DPR0287X
-44.0,04DPR0166A
-44.0,11DPR2493S
-44.0,11DPR0316A
-44.0,07DPR4861X
-44.0,15EPR4315Y
-44.0,16DPR1910C
-44.0,30EPR0484K
-44.0,20DPR1186M
-44.0,30EPR0481N
-44.0,30EPR1797S
-44.0,30DPR3898E
-44.0,05DPR1779E
-44.0,15EPR2070G
-44.0,11DPR3797S
-44.0,11DPR1253M
-44.0,11DPR1246C
-44.0,10DPR0203Z
-44.0,15EPR4956S
-44.0,11EPR0539I
-44.0,16DPR0624B
-44.0,22DPR0091Q
-44.0,13DPR0010H
-44.0,15DPR1758Z
-44.0,15DPR1357D
-44.0,11DPR1158I
-44.0,15EPR0517T
-44.0,10DPR0485X
-44.0,04DPR0075J
-44.0,30EPR2358A
-44.0,26DPR1491P
-44.0,31DPR0171J
-44.0,31DPR0697M
-44.0,26EPR0380C
-44.0,28DPR2146K
-44.0,21EPR0007B
-44.0,14DPR0990Z
-44.0,30DPR0247J
-44.0,29PPR0089Z
-44.0,24DPR0288Z
-44.0,14DPR1998Z
-44.0,31DPR0625T
-44.0,07DPR2102A
-44.0,31DPR0754N
-44.0,28DPR1404B
-44.0,11DPR0941U
-44.0,23DPR0714D
-44.0,26DPR0064P
-44.0,14DPR1046B
-44.0,02DPR0612U
-44.0,23DPR0216G
-44.0,15EPR1284A
-44.0,20DPR1590V
-44.0,12EPR0613Z
-44.0,11EPR0058B
-44.0,16DPR0272P
-44.0,19DPR1048V
-44.0,32DPR2273T
-44.0,14DPR3367Z
-44.0,30EPR1566A
-44.0,12DPR5732V
-44.0,08DPR2461M
-44.0,16DPR3190Z
-44.0,28DPR1279U
-44.0,04DPR0283Q
-44.0,09DPR4162A
-44.0,11DPR0448S
-44.0,28DPR1290Q
-44.0,21DPR0754G
-44.0,21DPR3038Q
-44.0,10DPR0164N
-44.0,30EPR0052W
-44.0,15EPR0482U
-44.0,15DPR1961K
-44.0,14EPR0092F
-44.0,27DPR1357I
-44.0,24DPR0844W
-44.0,11DPR2045M
-44.0,32DPR1147P
-44.0,14DPR2059M
-44.0,32DPR0902E
-44.0,21DPR1115R
-44.0,27DPR0869B
-44.0,21DPR2617R
-44.0,30DPR0379A
-44.0,11DPR1658D
-44.0,31DPR0437Z
-44.0,13DPR2237Z
-44.0,26DPR1300I
-44.0,32DPR0573C
-44.0,14DPR1149Y
-44.0,14EPR0266F
-44.0,21DPR1027X
-44.0,08DPR2625F
-44.0,24DPR0516C
-44.0,24DPR0515D
-44.0,31EPR0133F
-44.0,32DPR1171P
-44.0,09DPR3186D
-44.0,14DPR1130Z
-44.0,12EPR0807M
-44.0,05DPR0811Q
-44.0,30DPR1080Z
-44.0,20DPR0356J
-44.0,12EPR0761H
-44.0,21DPR0414I
-44.0,32DPR0111U
-44.0,32DPR0223Y
-44.0,19DPR1076R
-44.0,30DPR0057S
-44.0,28DPR2217O
-44.0,21EPR0647X
-44.0,24DPR0575S
-44.0,24DPR0411I
-44.0,21DPR3725F
-44.0,08DPR0022A
-44.0,12DPR1729G
-44.0,14DPR1237S
-44.0,22DPR0233Y
-44.0,15DPR2948X
-44.0,24DPR0514E
-44.0,15EPR0650Z
-44.0,32DPR1133M
-44.0,11DPR0186Y
-44.0,30EPR2977J
-44.0,24DPR0813C
-44.0,30DPR2002C
-44.0,25DPR0950E
-44.0,15DPR0053D
-44.0,15EPR1259B
-44.0,12EPR0837G
-44.0,32DPR0371G
-44.0,30DPR3653K
-44.0,15DPR2930Y
-44.0,30DPR4395T
-44.0,20DPR1691T
-44.0,15EPR4987L
-44.0,15EPR2789Y
-44.0,17DPR0685O
-44.0,14EPR0197Z
-44.0,10DPR0309S
-44.0,20DPR0285F
-44.0,10DPR0314D
-44.0,27DPR1770Z
-44.0,10DPR0318Z
-44.0,13DPR2335A
-44.0,12EPR0890B
-44.0,10DPR0339M
-44.0,31DPR0178C
-44.0,08DPR0809Z
-44.0,23DPR0035X
-44.0,14EPR0227D
-44.0,24DPR0298F
-44.0,14DPR3248L
-44.0,21DPR1207H
-44.0,12DPR5644A
-44.0,21DPR1971B
-44.0,32DPR1583Q
-44.0,12EPR0165J
-44.0,14DPR1550J
-44.0,02DPR0128Z
-44.0,30EPR3763P
-44.0,24DPR0159E
-44.0,24EPR0131Y
-44.0,32DPR0805C
-44.0,11EPR0014E
-44.0,28DPR1788X
-44.0,22DPR0242F
-44.0,32DPR1438E
-44.0,14EPR0868Y
-44.0,08EPR0792O
-44.0,11DPR1224R
-44.0,22DPR0551K
-44.0,07EPR0284L
-44.0,11EPR0346U
-44.0,21DPR1284M
-44.0,09DPR4211T
-44.0,15DPR0403S
-44.0,02EPR0268Z
-44.0,14DPR2226T
-44.0,30EPR0879V
-44.0,25EPR0296F
-44.0,21DPR0714F
-44.0,14EPR1407V
-44.0,20DPR1068Y
-44.0,02DPR0349K
-44.0,11DPR1169O
-44.0,30DPR2584Y
-44.0,31DPR0375D
-44.0,30EPR2500Z
-44.0,12DPR5441F
-44.0,14DPR3048N
-44.0,19EPR1117Z
-44.0,25DPR1116M
-44.0,14EPR1226L
-44.0,11DPR0372T
-44.0,30DPR2049X
-44.0,14DPR0480Y
-44.0,20DPR0104F
-44.0,30DPR4849C
-44.0,18DPR0151B
-44.0,30DPR1652Y
-44.0,29EPR0025J
-44.0,24DPR0867G
-44.0,21DPR2443R
-44.0,05DPR1567B
-44.0,14DPR1544Z
-44.0,28DPR2555O
-44.0,28DPR1116J
-44.0,21EPR0786Y
-44.0,23DPR0668I
-44.0,15DPR0217X
-44.0,32DPR1233L
-44.0,14DPR1630V
-44.0,11DPR2370I
-44.0,16DPR2857E
-44.0,13DPR0408P
-44.0,21DPR0692K
-44.0,15DPR1254H
-44.0,18DPR0244R
-44.0,10DPR1040L
-44.0,15EPR1601Y
-44.0,31DPR0440N
-44.0,14DPR0652Z
-44.0,13DPR1190P
-44.0,14DPR4208R
-44.0,05DPR1740T
-44.0,30DPR1580V
-44.0,14EPR1393I
-44.0,21DPR2121I
-44.0,23DPR0692I
-44.0,14DPR1279R
-44.0,29EPR0126H
-44.0,15PPR2213T
-44.0,22DPR0495I
-44.0,30DPR3701D
-44.0,05DPR1290F
-44.0,15DPR2893K
-44.0,27DPR0802U
-44.0,28DPR1227O
-44.0,31DPR0552R
-44.0,30EPR0274F
-44.0,05DPR0840L
-44.0,14EPR0016Z
-44.0,11DPR2837W
-44.0,24DPR2024D
-44.0,15EPR2679S
-44.0,30EPR3303E
-44.0,14DPR1811E
-44.0,23DPR0225O
-44.0,24DPR2124C
-44.0,21DPR3052J
-44.0,14EPR0840S
-44.0,30EPR0870D
-44.0,26EPR0068K
-44.0,30DPR1391C
-44.0,02DPR0798P
-44.0,04DPR0515Q
-44.0,14DPR4204V
-44.0,13DPR2064Z
-44.0,06DPR0245L
-44.0,13DPR0277N
-44.0,05DPR1091G
-44.0,05PPR0074O
-44.0,21DPR2123G
-44.0,31EPR0219L
-44.0,13DPR0195D
-45.0,30DPR1109O
-45.0,25EPR0295G
-45.0,10EPR0021P
-45.0,24DPR0250M
-45.0,11PPR0097J
-45.0,21EPR0050Q
-45.0,21DPR0890K
-45.0,32DPR1299U
-45.0,29DPR0053G
-45.0,10EPR0161P
-45.0,05DPR1720F
-45.0,25DPR0619Y
-45.0,13DPR2734Y
-45.0,32DPR0090Y
-45.0,16DPR1132W
-45.0,04DPR0721Z
-45.0,02DPR0379E
-45.0,30EPR1845L
-45.0,19DPR1781W
-45.0,13DPR2735X
-45.0,24DPR1380M
-45.0,27DPR0271W
-45.0,30DPR3342H
-45.0,21DPR1954L
-45.0,20DPR2214Z
-45.0,14EPR1346Y
-45.0,15EPR0864A
-45.0,22DPR0587Z
-45.0,21DPR0431Z
-45.0,14DPR2952K
-45.0,32DPR1076L
-45.0,26DPR1419F
-45.0,16DPR0832I
-45.0,25DPR1038Z
-45.0,23DPR0774S
-45.0,21EPR1572D
-45.0,25DPR0203A
-45.0,31DPR0001P
-45.0,26DPR0883W
-45.0,14DPR3010A
-45.0,30EPR1800P
-45.0,15EPR2699F
-45.0,32DPR1054Z
-45.0,24DPR0694F
-45.0,07DPR2972O
-45.0,32DPR2317Z
-45.0,22DPR0778P
-45.0,24DPR0683Z
-45.0,13DPR2620W
-45.0,24DPR1392R
-45.0,18DPR0752V
-45.0,17DPR1018C
-45.0,30EPR1788K
-45.0,20DPR2131Q
-45.0,24EPR0192L
-45.0,10EPR0025L
-45.0,14EPR1480D
-45.0,09DPR2017B
-45.0,24DPR1385H
-45.0,32DPR1062I
-45.0,02DPR0709F
-45.0,15DPR3141S
-45.0,14DPR2921R
-45.0,16DPR0887L
-45.0,32DPR1002U
-45.0,10EPR0217A
-45.0,09DPR4222Z
-45.0,14DPR1804V
-45.0,27DPR1047E
-45.0,18PPR0053F
-45.0,20DPR1794P
-45.0,14DPR0681V
-45.0,02PPR0384V
-45.0,15DPR0395Z
-45.0,26DPR0036T
-45.0,21DPR0715E
-45.0,28DPR0056E
-45.0,21EPR0536S
-45.0,14DPR1312I
-45.0,19EPR1136O
-45.0,30DPR0447H
-45.0,14DPR0750A
-45.0,32DPR1320G
-45.0,30DPR1572M
-45.0,22DPR0546Z
-45.0,15EPR0434K
-45.0,15EPR0435J
-45.0,08DPR0160C
-45.0,14DPR1280G
-45.0,30DPR3693L
-45.0,23DPR0693H
-45.0,14DPR1799Z
-45.0,23PPR0064X
-45.0,20DPR1797M
-45.0,24DPR0862L
-45.0,05DPR1784Q
-45.0,22DPR0803Y
-45.0,12DPR0463J
-45.0,11DPR2152V
-45.0,08EPR0317L
-45.0,32DPR0444I
-45.0,28DPR0323K
-45.0,15DPR0433M
-45.0,29EPR0047V
-45.0,32DPR0421Y
-45.0,14DPR0567C
-45.0,14DPR0584T
-45.0,18DPR0553W
-45.0,14DPR0603R
-45.0,11DPR0004Z
-45.0,30EPR0035F
-45.0,11DPR1229M
-45.0,14DPR2272E
-45.0,30EPR2723H
-45.0,27DPR1036Z
-45.0,21EPR0228M
-45.0,27DPR0376Q
-45.0,23DPR0679O
-45.0,14DPR2129R
-45.0,11DPR0877J
-45.0,14DPR0835H
-45.0,08DPR2614Z
-45.0,30EPR3883B
-45.0,21DPR1048J
-45.0,09DPR3202E
-45.0,11DPR0190K
-45.0,18EPR0049N
-45.0,14DPR1913B
-45.0,11DPR3700Q
-45.0,14DPR1119D
-45.0,08EPR0072H
-45.0,24DPR0817Z
-45.0,30DPR0359N
-45.0,11DPR3807I
-45.0,08EPR0074F
-45.0,02DPR0666Y
-45.0,05DPR0733C
-45.0,26DPR0399B
-45.0,05DPR0939V
-45.0,14DPR1185C
-45.0,31EPR0143M
-45.0,16DPR4381X
-45.0,08DPR2630R
-45.0,16DPR4435K
-45.0,08EPR0092V
-45.0,26DPR1316J
-45.0,08DPR0085M
-45.0,08DPR2587T
-45.0,11DPR0160Q
-45.0,25DPR1896H
-45.0,08DPR0134E
-45.0,05EPR0096U
-45.0,24DPR0330Y
-45.0,04DPR0496S
-45.0,01DPR0322E
-45.0,14DPR2071H
-45.0,15DPR0349O
-45.0,21EPR0265Q
-45.0,29EPR0180B
-45.0,14DPR0927Y
-45.0,15EPR0516U
-45.0,15EPR0518S
-45.0,14DPR0978E
-45.0,11DPR0242Z
-45.0,30DPR3660U
-45.0,23DPR0708T
-45.0,08DPR0089I
-45.0,01DPR0323D
-45.0,14DPR1814B
-45.0,14DPR1994C
-45.0,32DPR0887C
-45.0,02DPR0646K
-45.0,32DPR0763U
-45.0,30DPR1376K
-45.0,11DPR3404P
-45.0,30DPR1891Y
-45.0,01DPR0426Z
-45.0,17DPR0882P
-45.0,30DPR4046N
-45.0,11EPR0162N
-45.0,08DPR0489E
-45.0,22DPR0568K
-45.0,27DPR1277X
-45.0,21DPR0570Z
-45.0,30EPR2005Z
-45.0,16DPR1736M
-45.0,30EPR2034U
-45.0,13PPR0312H
-45.0,21EPR0206A
-45.0,15DPR0626A
-45.0,14DPR2692O
-45.0,10EPR0341Z
-45.0,30DPR3932V
-45.0,16DPR1872Q
-45.0,21EPR0139T
-45.0,28DPR0023N
-45.0,15EPR0077M
-45.0,11DPR0399Z
-45.0,30EPR2099D
-45.0,21EPR0585A
-45.0,09DPR2069H
-45.0,22DPR0212L
-45.0,24DPR0370Z
-45.0,22DPR0569J
-45.0,30EPR0316O
-45.0,22DPR0019G
-45.0,27DPR0457A
-45.0,29DPR0164L
-45.0,21DPR0934R
-45.0,19DPR1792B
-45.0,19DPR1793A
-45.0,19DPR1794Z
-45.0,21DPR1829N
-45.0,21DPR0540F
-45.0,27DPR0462M
-45.0,14DPR2838S
-45.0,15DPR3257S
-45.0,30EPR1904K
-45.0,10EPR0236P
-45.0,08EPR0577Y
-45.0,26DPR1408Z
-45.0,16PPR0061Q
-45.0,15DPR3274I
-45.0,29DPR0198B
-45.0,30EPR1960C
-45.0,14EPR1599A
-45.0,04DPR0193Y
-45.0,15EPR2019J
-45.0,20DPR1571G
-45.0,02DPR0453W
-45.0,05DPR0604I
-45.0,30DPR1756T
-45.0,21DPR1592S
-45.0,05DPR1282X
-45.0,19EPR0688I
-45.0,30DPR0148J
-45.0,18DPR0025E
-45.0,27DPR0574Q
-45.0,11DPR2115R
-45.0,11PPR0911E
-45.0,05DPR1734I
-45.0,30DPR1735G
-45.0,04DPR0407I
-45.0,11DPR3523C
-45.0,15DPR0490D
-45.0,26DPR1081M
-45.0,24DPR2417Q
-45.0,26DPR0075V
-45.0,18DPR1012H
-45.0,07EPR0113S
-45.0,07EPR0116P
-45.0,14DPR2410Q
-45.0,19EPR1148T
-45.0,30EPR2456B
-45.0,04DPR0559N
-45.0,14DPR0282Y
-45.0,14DPR1428I
-45.0,08EPR0407D
-45.0,26DPR0405W
-45.0,30DPR5566C
-45.0,11DPR0398A
-45.0,30DPR1841Q
-45.0,15DPR0572N
-45.0,14DPR0128E
-45.0,11EPR0120O
-45.0,30EPR2817W
-45.0,32DPR2521K
-45.0,24DPR0712E
-45.0,30EPR2145Z
-45.0,27DPR0999V
-45.0,09PPR0095X
-45.0,11DPR2235D
-45.0,14DPR0208Q
-45.0,31DPR0266X
-45.0,30DPR3861R
-45.0,15DPR0200X
-45.0,18DPR0568Y
-45.0,14DPR2530C
-45.0,05DPR0598O
-45.0,24PPR0317I
-45.0,26EPR0051K
-45.0,02DPR0325A
-45.0,09DPR1051B
-45.0,28DPR1381H
-45.0,11DPR2843G
-45.0,30EPR3101I
-45.0,25EPR0065O
-45.0,30DPR5227D
-45.0,24DPR0485Z
-45.0,32DPR0295R
-45.0,30DPR3215L
-45.0,24DPR0179S
-45.0,12DPR2166X
-45.0,21DPR3525H
-45.0,09DPR0846B
-45.0,15EPR4721E
-45.0,23DPR0299F
-45.0,13DPR0734K
-45.0,11DPR0688R
-45.0,21DPR0287C
-45.0,08DPR2289U
-45.0,21DPR2479F
-45.0,15EPR4732K
-45.0,11DPR1567M
-45.0,14EPR0748L
-45.0,24DPR1131F
-45.0,14EPR0145U
-45.0,30EPR3495K
-45.0,17PPR0071W
-45.0,22DPR0354J
-45.0,21DPR2258V
-45.0,30DPR2672S
-45.0,21DPR2487O
-45.0,12DPR5415H
-45.0,14DPR3708F
-45.0,06EPR0002O
-45.0,14EPR0866Z
-45.0,24DPR1298M
-45.0,11DPR1939M
-45.0,22DPR0276W
-45.0,07DPR0439Y
-45.0,14DPR3573H
-45.0,21DPR0004F
-45.0,25DPR1015O
-45.0,28DPR1502C
-45.0,32DPR1231N
-45.0,15EPR4666B
-45.0,28DPR1512J
-45.0,11DPR2863U
-45.0,25DPR2037G
-45.0,32DPR0472E
-45.0,13DPR1787W
-45.0,14DPR4109R
-45.0,08DPR0944D
-45.0,20DPR2992W
-45.0,14EPR1197G
-45.0,08DPR1281V
-45.0,11DPR1521R
-45.0,32DPR1531K
-45.0,14EPR0717S
-45.0,08DPR2383Z
-45.0,32DPR1173N
-45.0,14DPR3637B
-45.0,20DPR0327O
-45.0,11DPR0502W
-45.0,02EPR0232K
-45.0,27DPR0782X
-45.0,14EPR0709J
-45.0,15EPR4678G
-45.0,08DPR2392G
-45.0,25DPR1998E
-45.0,15DPR2736U
-45.0,12EPR0767B
-45.0,11EPR0814X
-45.0,27DPR1565P
-45.0,26DPR0246Y
-45.0,15DPR2470D
-45.0,28DPR2450U
-45.0,11DPR3208N
-45.0,11DPR3192C
-45.0,02DPR0203Q
-45.0,13DPR0154D
-45.0,14EPR0790A
-45.0,02DPR0101T
-45.0,15EPR4320J
-45.0,13DPR0256A
-45.0,10DPR0039P
-45.0,31DPR0590U
-45.0,24DPR0099G
-45.0,30EPR3678S
-45.0,12DPR5634U
-45.0,24DPR1115O
-45.0,30EPR0729O
-45.0,05DPR0057T
-45.0,32DPR0666S
-45.0,15EPR4307P
-45.0,32DPR1100V
-45.0,10DPR1355K
-45.0,11EPR0536L
-45.0,15EPR4294B
-45.0,20DPR0204E
-45.0,01DPR0649I
-45.0,14EPR0015A
-45.0,12DPR5507Y
-45.0,26EPR0360P
-45.0,13DPR0245V
-45.0,27DPR1175Z
-45.0,11EPR0822F
-45.0,12DPR2284L
